Country,CountryCode,Region,IncomeGroup,LifeExp,MajorReligion,MajorReligionPop,Year,Beer_LitersAlcPerYear,Beer_LitersPerYear,Wine_LitersAlcPerYear,Wine_LitersPerYear,Spirits_LitersAlcPerYear,Spirits_LitersPerYear,Total_LitersAlcPerYear
Canada,CAN,Americas,High_income,72.0,Roman Catholic,12728880,2007,4.2,84.0,1.8,15.000000000000002,2.1,5.25,8.1
Switzerland,CHE,Europe,High_income,72.3,Roman Catholic,2532217,2007,3.32,66.39999999999999,5.1,42.5,1.9,4.749999999999999,10.32
Chile,CHL,Americas,Upper_middle_income,70.3,Roman Catholic,7853428,2007,2.34,46.8,2.83,23.583333333333336,2.22,5.55,7.390000000000001
China,CHN,Western Pacific,Lower_middle_income,68.0,,,2007,1.48,29.599999999999998,0.08,0.6666666666666667,2.31,5.7749999999999995,3.87
Côte d'Ivoire,CIV,Africa,Lower_middle_income,45.6,Muslim,9618121,2007,0.68,13.6,0.14,1.1666666666666667,0.01,0.024999999999999998,0.8300000000000001
Cameroon,CMR,Africa,Lower_middle_income,48.5,,,2007,2.11,42.199999999999996,0.07,0.5833333333333334,0.06,0.15,2.2399999999999998
Democratic Republic of the Congo,COD,Africa,Low_income,44.4,,,2007,0.49,9.799999999999999,0.02,0.16666666666666669,0.03,0.075,0.54
Congo,COG,Africa,Lower_middle_income,50.3,,,2007,2.15,42.99999999999999,0.23,1.9166666666666667,0.37,0.9249999999999999,2.75
Cook Islands,COK,Western Pacific,High_income,64.5,Cook Islands Christian Church,7356,2007,2.94,58.8,1.64,13.666666666666666,3.63,9.075,8.21
Colombia,COL,Americas,Upper_middle_income,67.2,,,2007,3.18,63.6,0.04,0.33333333333333337,1.41,3.5249999999999995,4.63
Comoros,COM,Africa,Low_income,53.8,,,2007,0.05,1.0,0.04,0.33333333333333337,0.07,0.17500000000000002,0.16
Cabo Verde,CPV,Africa,Lower_middle_income,63.8,,,2007,2.03,40.599999999999994,2.52,21.0,0.73,1.825,5.279999999999999
Costa Rica,CRI,Americas,Upper_middle_income,69.3,,,2007,2.4,47.99999999999999,0.2,1.6666666666666667,1.56,3.9,4.16
Cuba,CUB,Americas,Upper_middle_income,66.4,,,2007,1.6,32.0,0.07,0.5833333333333334,2.43,6.075,4.1000000000000005
Cyprus,CYP,Europe,High_income,74.4,Orthodox,653635,2007,3.7,74.0,2.92,24.333333333333332,4.94,12.35,11.56
Czech Republic,CZE,Europe,High_income,68.7,Unknown,4662455,2007,7.03,140.6,2.5,20.833333333333336,3.9,9.75,13.430000000000001
Germany,DEU,Europe,High_income,71.1,Other,32783750,2007,6.27,125.39999999999999,3.14,26.166666666666668,2.09,5.225,11.5
Djibouti,DJI,Eastern Mediterranean,Lower_middle_income,52.9,,,2007,0.18,3.5999999999999996,0.06,0.5,0.22,0.5499999999999999,0.45999999999999996
Dominica,DMA,Americas,Upper_middle_income,63.1,Roman Catholic,42174,2007,0.83,16.599999999999998,1.13,9.416666666666666,6.53,16.325,8.49
Denmark,DNK,Europe,High_income,70.0,,,2007,4.77,95.39999999999999,4.41,36.75,1.74,4.35,10.92
Dominican Republic,DOM,Americas,Upper_middle_income,63.0,,,2007,2.88,57.599999999999994,0.16,1.3333333333333335,2.96,7.3999999999999995,6.0
Algeria,DZA,Africa,Upper_middle_income,62.4,,,2007,0.16,3.1999999999999997,0.25,2.0833333333333335,0.03,0.075,0.44000000000000006
Ecuador,ECU,Americas,Lower_middle_income,65.9,,,2007,2.16,43.2,0.07,0.5833333333333334,1.39,3.4749999999999996,3.62
Egypt,EGY,Eastern Mediterranean,Lower_middle_income,61.8,,,2007,0.11,2.1999999999999997,0.04,0.33333333333333337,0.06,0.15,0.21
Eritrea,ERI,Africa,Low_income,54.5,,,2007,0.38,7.6,0.0,0.0,0.0,0.0,0.38
Spain,ESP,Europe,High_income,73.2,,,2007,5.09,101.8,2.56,21.333333333333336,3.18,7.95,10.83
Estonia,EST,Europe,High_income,67.0,No Religion,592588,2007,6.5,130.0,1.44,12.0,7.87,19.675,15.809999999999999
Ethiopia,ETH,Africa,Low_income,55.6,Orthodox,32092182,2007,0.36,7.199999999999999,0.01,0.08333333333333334,0.07,0.17500000000000002,0.44
Finland,FIN,Europe,High_income,70.8,Lutheran,4207192,2007,4.7,94.0,1.64,13.666666666666666,2.86,7.1499999999999995,9.2
Fiji,FJI,Western Pacific,Upper_middle_income,60.4,Methodist,289923,2007,1.36,27.2,0.02,0.16666666666666669,0.71,1.775,2.09
France,FRA,Europe,High_income,71.8,,,2007,2.3,45.99999999999999,7.0,58.333333333333336,2.7,6.75,12.0
Micronesia (Federated States of),FSM,Western Pacific,Lower_middle_income,59.8,Roman Catholic,56365,2007,0.72,14.399999999999999,0.14,1.1666666666666667,0.78,1.95,1.6400000000000001
Gabon,GAB,Africa,Upper_middle_income,53.9,,,2007,5.81,116.19999999999999,1.16,9.666666666666666,2.02,5.05,8.99
United Kingdom of Great Britain and Northern Ireland,GBR,Europe,High_income,70.5,Roman Catholic,37583962,2007,4.45,89.0,4.24,35.333333333333336,2.35,5.875,11.040000000000001
Georgia,GEO,Europe,Lower_middle_income,65.2,Christian Orthodox,3097573,2007,1.07,21.4,5.53,46.083333333333336,2.04,5.1,8.64
Ghana,GHA,Africa,Low_income,54.1,Pentecostal,6980792,2007,0.48,9.6,0.14,1.1666666666666667,0.09,0.22499999999999998,0.71
Guinea,GIN,Africa,Low_income,49.8,Muslim,9358718,2007,0.15,2.9999999999999996,0.02,0.16666666666666669,0.01,0.024999999999999998,0.18
Gambia,GMB,Africa,Low_income,52.9,,,2007,0.24,4.8,0.05,0.4166666666666667,0.05,0.125,0.33999999999999997
Guinea_Bissau,GNB,Africa,Low_income,46.4,Muslim,650402,2007,0.37,7.3999999999999995,0.59,4.916666666666667,0.51,1.275,1.47
Equatorial Guinea,GNQ,Africa,High_income,47.4,,,2007,3.23,64.6,3.63,30.25,0.0,0.0,6.859999999999999
Greece,GRC,Europe,High_income,71.3,,,2007,2.39,47.8,4.88,40.666666666666664,2.27,5.675,9.54
Grenada,GRD,Americas,Upper_middle_income,62.4,,,2007,4.0,80.0,0.47,3.9166666666666665,4.35,10.874999999999998,8.82
Guatemala,GTM,Americas,Lower_middle_income,62.5,,,2007,1.1,22.0,0.04,0.33333333333333337,1.26,3.15,2.4000000000000004
Guyana,GUY,Americas,Lower_middle_income,54.4,,,2007,1.51,30.2,0.09,0.75,5.57,13.925,7.17
Honduras,HND,Americas,Lower_middle_income,63.7,,,2007,1.3,26.0,0.01,0.08333333333333334,1.85,4.625,3.16
Croatia,HRV,Europe,High_income,67.8,Roman Catholic,3697143,2007,5.13,102.6,5.79,48.25,1.24,3.0999999999999996,12.16
Haiti,HTI,Americas,Low_income,51.8,,,2007,0.01,0.19999999999999998,0.02,0.16666666666666669,6.05,15.124999999999998,6.08
Hungary,HUN,Europe,High_income,64.9,Roman Catholic,3691389,2007,4.58,91.6,3.85,32.083333333333336,4.12,10.299999999999999,12.55
Indonesia,IDN,South_East Asia,Lower_middle_income,62.3,Muslim,207176162,2007,0.06,1.2,0.0,0.0,0.0,0.0,0.06
India,IND,South_East Asia,Lower_middle_income,57.5,Hindu,827578868,2007,0.13,2.6,0.02,0.16666666666666669,1.45,3.6249999999999996,1.5999999999999999
Ireland,IRL,Europe,High_income,71.0,Roman Catholic,3861335,2007,6.74,134.79999999999998,2.93,24.416666666666668,2.73,6.824999999999999,12.4
Iran (Islamic Republic of),IRN,Eastern Mediterranean,Lower_middle_income,64.4,Muslim,79598054,2007,0.0,0.0,0.0,0.0,0.02,0.049999999999999996,0.02
Iraq,IRQ,Eastern Mediterranean,Lower_middle_income,61.4,,,2007,0.11,2.1999999999999997,0.0,0.0,0.03,0.075,0.14
Iceland,ISL,Europe,High_income,72.2,,,2007,3.95,79.0,2.04,17.0,1.46,3.65,7.45
Israel,ISR,Europe,High_income,72.2,Jewish,4476225,2007,0.97,19.4,0.17,1.4166666666666667,1.15,2.8749999999999996,2.29
Italy,ITA,Europe,High_income,72.9,,,2007,1.81,36.199999999999996,5.72,47.666666666666664,0.84,2.0999999999999996,8.37
Jamaica,JAM,Americas,Upper_middle_income,63.4,No Religion,571988,2007,1.65,32.99999999999999,0.18,1.5,1.51,3.775,3.34
Jordan,JOR,Eastern Mediterranean,Lower_middle_income,64.3,,,2007,0.18,3.5999999999999996,0.01,0.08333333333333334,0.39,0.975,0.5800000000000001
Japan,JPN,Western Pacific,High_income,75.0,,,2007,1.63,32.599999999999994,0.25,2.0833333333333335,3.41,8.525,5.29
Kazakhstan,KAZ,Europe,Upper_middle_income,60.2,Muslim,11239176,2007,2.59,51.8,0.33,2.7500000000000004,4.51,11.274999999999999,7.43
Kenya,KEN,Africa,Low_income,53.2,Protestant,15777430,2007,0.94,18.799999999999997,0.03,0.25,0.43,1.075,1.4
Kyrgyzstan,KGZ,Europe,Low_income,60.9,,,2007,0.76,15.2,0.09,0.75,1.91,4.7749999999999995,2.76
Cambodia,KHM,Western Pacific,Low_income,61.6,Buddhist,12984523,2007,0.89,17.8,0.02,0.16666666666666669,1.18,2.9499999999999997,2.09
Kiribati,KIR,Western Pacific,Lower_middle_income,57.9,Roman Catholic,63116,2007,0.49,9.799999999999999,0.16,1.3333333333333335,0.03,0.075,0.68
Saint Kitts and Nevis,KNA,Americas,Upper_middle_income,63.2,,,2007,3.87,77.39999999999999,0.54,4.500000000000001,5.46,13.649999999999999,9.870000000000001
Republic of Korea,KOR,Western Pacific,High_income,72.7,No Religion,27498715,2007,2.34,46.8,0.19,1.5833333333333335,0.37,0.9249999999999999,2.9
Kuwait,KWT,Eastern Mediterranean,High_income,67.9,,,2007,0.01,0.19999999999999998,0.0,0.0,0.01,0.024999999999999998,0.02
Lao People's Democratic Republic,LAO,Western Pacific,Low_income,57.2,Buddhist,4201993,2007,1.74,34.8,0.0,0.0,3.26,8.149999999999999,5.0
Lebanon,LBN,Eastern Mediterranean,Upper_middle_income,69.7,,,2007,0.39,7.8,0.52,4.333333333333334,0.79,1.975,1.7000000000000002
Liberia,LBR,Africa,Low_income,52.4,Roman Catholic,2975675,2007,0.34,6.8,0.01,0.08333333333333334,3.68,9.2,4.03
Libya,LBY,Eastern Mediterranean,Upper_middle_income,64.4,,,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,LCA,Americas,Upper_middle_income,63.0,Roman Catholic,105755,2007,3.86,77.19999999999999,1.36,11.333333333333334,6.56,16.4,11.78
Sri Lanka,LKA,South_East Asia,Lower_middle_income,65.4,Buddhist,14272056,2007,0.2,4.0,0.0,0.0,2.05,5.124999999999999,2.25
Lesotho,LSO,Africa,Lower_middle_income,43.0,,,2007,1.3,26.0,0.01,0.08333333333333334,0.55,1.375,1.86
Lithuania,LTU,Europe,Upper_middle_income,65.1,Roman Catholic,2350478,2007,5.6,111.99999999999999,0.9,7.500000000000001,5.3,13.249999999999998,11.8
Luxembourg,LUX,Europe,High_income,71.6,,,2007,4.29,85.8,5.07,42.25000000000001,2.4,5.999999999999999,11.76
Latvia,LVA,Europe,Upper_middle_income,64.8,,,2007,4.15,83.0,1.18,9.833333333333334,5.91,14.775,11.24
Morocco,MAR,Eastern Mediterranean,Lower_middle_income,60.9,,,2007,0.22,4.3999999999999995,0.26,2.166666666666667,0.08,0.19999999999999998,0.5599999999999999
Republic of Moldova,MDA,Europe,Lower_middle_income,62.5,Orthodox,2528152,2007,2.16,43.2,3.06,25.5,4.03,10.075,9.25
Madagascar,MDG,Africa,Low_income,55.1,,,2007,0.38,7.6,0.17,1.4166666666666667,0.16,0.39999999999999997,0.7100000000000001
Maldives,MDV,South_East Asia,Lower_middle_income,67.8,Muslim,377651,2007,0.56,11.200000000000001,0.37,3.0833333333333335,0.85,2.125,1.78
Mexico,MEX,Americas,Upper_middle_income,67.0,Roman Catholic,92924489,2007,4.09,81.8,0.12,1.0,1.08,2.7,5.29
The former Yugoslav republic of Macedonia,MKD,Europe,Upper_middle_income,66.0,Orthodox,1310184,2007,0.92,18.4,0.34,2.8333333333333335,0.49,1.2249999999999999,1.75
Mali,MLI,Africa,Low_income,48.9,,,2007,0.07,1.4000000000000001,0.0,0.0,0.01,0.024999999999999998,0.08
Malta,MLT,Europe,High_income,70.6,,,2007,2.37,47.4,3.25,27.083333333333336,1.51,3.775,7.13
Myanmar,MMR,South_East Asia,Low_income,57.2,Buddhist,45185449,2007,0.11,2.1999999999999997,0.0,0.0,0.14,0.35000000000000003,0.25
Montenegro,MNE,Europe,Upper_middle_income,65.8,Christian Orthodox,446858,2007,0.48,9.6,1.95,16.25,2.35,5.875,4.779999999999999
Mongolia,MNG,Western Pacific,Lower_middle_income,60.0,Buddhist,1009357,2007,0.9,18.0,0.28,2.3333333333333335,2.61,6.5249999999999995,3.79
Mozambique,MOZ,Africa,Low_income,46.3,Roman Catholic,5748176,2007,0.55,11.0,0.09,0.75,0.37,0.9249999999999999,1.01
Mauritania,MRT,Africa,Low_income,53.6,,,2007,0.0,0.0,0.0,0.0,0.02,0.049999999999999996,0.02
Mauritius,MUS,Africa,Upper_middle_income,64.8,Hindu,469313,2007,1.79,35.8,0.32,2.666666666666667,1.12,2.8000000000000003,3.23
Malawi,MWI,Africa,Low_income,51.0,Roman Catholic,13581623,2007,0.14,2.8000000000000003,0.0,0.0,0.19,0.475,0.33
Malaysia,MYS,Western Pacific,Upper_middle_income,64.6,Muslim,17375794,2007,0.34,6.8,0.01,0.08333333333333334,0.08,0.19999999999999998,0.43000000000000005
Namibia,NAM,Africa,Upper_middle_income,58.1,,,2007,3.75,75.0,0.28,2.3333333333333335,0.78,1.95,4.8100000000000005
Niger,NER,Africa,Low_income,50.7,Muslim,16978889,2007,0.05,1.0,0.01,0.08333333333333334,0.04,0.09999999999999999,0.1
Nigeria,NGA,Africa,Lower_middle_income,47.0,,,2007,0.64,12.799999999999999,0.04,0.33333333333333337,0.06,0.15,0.74
Nicaragua,NIC,Americas,Lower_middle_income,64.0,Roman Catholic,2652985,2007,1.31,26.2,0.02,0.16666666666666669,2.5,6.25,3.83
Niue,NIU,Western Pacific,Low_income,63.8,Ekalesia Niue,981,2007,2.1,42.0,0.12,1.0,2.8,6.999999999999999,5.02
Netherlands,NLD,Europe,High_income,71.4,,,2007,4.76,95.19999999999999,3.18,26.500000000000004,1.59,3.975,9.53
Norway,NOR,Europe,High_income,70.6,,,2007,3.02,60.4,2.11,17.583333333333332,1.35,3.375,6.48
Nepal,NPL,South_East Asia,Low_income,59.2,Hindu,21551492,2007,0.08,1.5999999999999999,0.0,0.0,0.12,0.3,0.2
Nauru,NRU,Western Pacific,High_income,66.5,,,2007,0.94,18.799999999999997,0.04,0.33333333333333337,0.0,0.0,0.98
New Zealand,NZL,Western Pacific,High_income,72.0,No Religion,1635348,2007,3.94,78.8,3.05,25.416666666666668,1.1,2.75,8.09
Oman,OMN,Eastern Mediterranean,High_income,66.0,,,2007,0.22,4.3999999999999995,0.01,0.08333333333333334,0.33,0.825,0.56
Pakistan,PAK,Eastern Mediterranean,Lower_middle_income,56.7,,,2007,0.0,0.0,0.0,0.0,0.03,0.075,0.03
Panama,PAN,Americas,Upper_middle_income,67.2,,,2007,4.17,83.39999999999999,0.22,1.8333333333333335,1.75,4.375,6.14
Peru,PER,Americas,Upper_middle_income,66.9,Roman Catholic,17635339,2007,2.36,47.199999999999996,0.42,3.5,1.5,3.75,4.279999999999999
Philippines,PHL,Western Pacific,Lower_middle_income,59.8,Roman Catholic,80304061,2007,1.2,23.999999999999996,0.01,0.08333333333333334,2.97,7.425,4.18
Papua New Guinea,PNG,Western Pacific,Lower_middle_income,53.5,,,2007,0.68,13.6,0.01,0.08333333333333334,0.02,0.049999999999999996,0.7100000000000001
Poland,POL,Europe,Upper_middle_income,67.0,Roman Catholic,33331533,2007,6.1,121.99999999999999,1.3,10.833333333333334,3.5,8.75,10.899999999999999
Democratic People's Republic of Korea,PRK,South_East Asia,Low_income,62.6,,,2007,0.18,3.5999999999999996,0.0,0.0,2.94,7.35,3.12
Portugal,PRT,Europe,High_income,70.9,Roman Catholic,7281887,2007,3.7,74.0,7.31,60.916666666666664,1.06,2.65,12.07
Paraguay,PRY,Americas,Lower_middle_income,64.7,Roman Catholic,3488086,2007,2.4,47.99999999999999,1.35,11.250000000000002,1.79,4.475,5.54
Qatar,QAT,Eastern Mediterranean,High_income,67.9,Muslim,576391,2007,0.38,7.6,0.12,1.0,0.73,1.825,1.23
Romania,ROU,Europe,Upper_middle_income,65.7,Orthodox,16307004,2007,5.44,108.8,3.3,27.5,1.9,4.749999999999999,10.64
Russian Federation,RUS,Europe,Upper_middle_income,60.5,,,2007,4.71,94.19999999999999,1.17,9.75,6.32,15.8,12.2
Rwanda,RWA,Africa,Low_income,55.7,Roman Catholic,4599371,2007,0.65,13.0,0.0,0.0,0.03,0.075,0.68
Saudi Arabia,SAU,Eastern Mediterranean,High_income,65.4,,,2007,0.0,0.0,0.01,0.08333333333333334,0.09,0.22499999999999998,0.09999999999999999
Sudan,SDN,Eastern Mediterranean,Lower_middle_income,53.3,,,2007,0.08,1.5999999999999999,0.0,0.0,0.29,0.7249999999999999,0.37
Senegal,SEN,Africa,Low_income,55.4,,,2007,0.17,3.4,0.12,1.0,0.03,0.075,0.32000000000000006
Singapore,SGP,Western Pacific,High_income,76.3,Buddhist,1032879,2007,1.13,22.599999999999998,0.22,1.8333333333333335,0.22,0.5499999999999999,1.5699999999999998
Solomon Islands,SLB,Western Pacific,Lower_middle_income,59.6,,,2007,0.72,14.399999999999999,0.03,0.25,0.05,0.125,0.8
Sierra Leone,SLE,Africa,Low_income,39.4,,,2007,0.14,2.8000000000000003,0.01,0.08333333333333334,0.01,0.024999999999999998,0.16000000000000003
El Salvador,SLV,Americas,Lower_middle_income,63.1,,,2007,1.09,21.8,0.03,0.25,1.7,4.25,2.8200000000000003
Somalia,SOM,Eastern Mediterranean,Low_income,46.1,,,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,SRB,Europe,Upper_middle_income,65.3,Serbian Orthodox,6079396,2007,3.6,72.0,3.38,28.166666666666668,2.12,5.3,9.100000000000001
Sao Tome and Principe,STP,Africa,Lower_middle_income,57.5,Roman Catholic,99570,2007,0.94,18.799999999999997,2.6,21.666666666666668,0.6,1.4999999999999998,4.14
Suriname,SUR,Americas,Upper_middle_income,65.2,Roman Catholic,262320,2007,1.71,34.199999999999996,0.18,1.5,2.69,6.725,4.58
Slovakia,SVK,Europe,High_income,66.7,Roman Catholic,3347277,2007,3.92,78.39999999999999,1.43,11.916666666666666,4.88,12.2,10.23
Slovenia,SVN,Europe,High_income,69.4,Roman Catholic,1135626,2007,5.7,114.0,4.08,34.0,1.24,3.0999999999999996,11.020000000000001
Sweden,SWE,Europe,High_income,71.6,,,2007,2.6,52.0,3.1,25.833333333333336,1.1,2.75,6.800000000000001
Swaziland,SWZ,Africa,Lower_middle_income,45.0,,,2007,1.59,31.8,0.04,0.33333333333333337,0.4,1.0,2.0300000000000002
Seychelles,SYC,Africa,Upper_middle_income,66.7,Roman Catholic,67280,2007,4.82,96.4,1.9,15.833333333333334,1.4,3.4999999999999996,8.120000000000001
Syrian Arab Republic,SYR,Eastern Mediterranean,Lower_middle_income,65.8,,,2007,0.08,1.5999999999999999,0.22,1.8333333333333335,0.52,1.3,0.8200000000000001
Chad,TCD,Africa,Low_income,44.3,,,2007,0.27,5.4,0.0,0.0,0.02,0.049999999999999996,0.29000000000000004
Togo,TGO,Africa,Low_income,50.0,,,2007,0.59,11.799999999999999,0.39,3.2500000000000004,0.06,0.15,1.04
Thailand,THA,South_East Asia,Lower_middle_income,65.7,Buddhist,61746429,2007,2.0,40.0,0.02,0.16666666666666669,4.17,10.424999999999999,6.1899999999999995
Tajikistan,TJK,Europe,Low_income,60.1,,,2007,0.08,1.5999999999999999,0.01,0.08333333333333334,0.27,0.675,0.36
Turkmenistan,TKM,Europe,Lower_middle_income,55.9,,,2007,0.3,5.999999999999999,1.05,8.75,1.23,3.0749999999999997,2.58
Timor_Leste,TLS,South_East Asia,Lower_middle_income,57.2,Roman Catholic,715285,2007,0.0,0.0,0.03,0.25,0.01,0.024999999999999998,0.04
Tonga,TON,Western Pacific,Lower_middle_income,62.4,Free Wesleyan Church,35082,2007,0.87,17.4,0.16,1.3333333333333335,1.02,2.55,2.05
Trinidad and Tobago,TTO,Americas,High_income,60.5,Roman Catholic,285671,2007,3.2,64.0,0.14,1.1666666666666667,2.92,7.3,6.26
Tunisia,TUN,Eastern Mediterranean,Lower_middle_income,66.4,,,2007,0.92,18.4,0.25,2.0833333333333335,0.06,0.15,1.23
Turkey,TUR,Europe,Upper_middle_income,65.4,,,2007,0.79,15.8,0.05,0.4166666666666667,0.42,1.0499999999999998,1.26
Tuvalu,TUV,Western Pacific,Upper_middle_income,58.6,Church of Tuvalu,8521,2007,0.03,0.6,0.07,0.5833333333333334,0.49,1.2249999999999999,0.59
United Republic of Tanzania,TZA,Africa,Low_income,53.3,,,2007,0.77,15.4,0.01,0.08333333333333334,0.15,0.37499999999999994,0.93
Uganda,UGA,Africa,Low_income,50.3,Roman Catholic,10242594,2007,0.57,11.399999999999999,0.0,0.0,0.17,0.425,0.74
Ukraine,UKR,Europe,Lower_middle_income,62.9,,,2007,3.55,70.99999999999999,0.77,6.416666666666667,4.32,10.8,8.64
Uruguay,URY,Americas,Upper_middle_income,67.7,,,2007,1.61,32.2,4.15,34.583333333333336,0.91,2.275,6.670000000000001
United States of America,USA,Americas,High_income,69.3,,,2007,4.54,90.8,1.44,12.0,2.76,6.8999999999999995,8.74
Uzbekistan,UZB,Europe,Low_income,60.6,,,2007,0.29,5.799999999999999,0.19,1.5833333333333335,1.66,4.1499999999999995,2.1399999999999997
Saint Vincent and the Grenadines,VCT,Americas,Upper_middle_income,62.9,Anglican,18864,2007,2.47,49.4,0.29,2.4166666666666665,3.0,7.5,5.76
Venezuela (Bolivarian Republic of),VEN,Americas,Upper_middle_income,66.2,,,2007,6.83,136.6,0.11,0.9166666666666667,1.72,4.3,8.66
Viet Nam,VNM,Western Pacific,Low_income,65.9,No Religion,61570544,2007,1.2,23.999999999999996,0.01,0.08333333333333334,1.8,4.5,3.01
Vanuatu,VUT,Western Pacific,Lower_middle_income,62.4,Presbyterian,65345,2007,0.45,9.0,0.18,1.5,0.39,0.975,1.02
Samoa,WSM,Western Pacific,Lower_middle_income,64.1,Congregational,56818,2007,3.6,72.0,0.09,0.75,0.17,0.425,3.86
Yemen,YEM,Eastern Mediterranean,Low_income,54.7,,,2007,0.04,0.7999999999999999,0.0,0.0,0.0,0.0,0.04
South Africa,ZAF,Africa,Upper_middle_income,51.8,No Religion,6767165,2007,3.97,79.4,1.4,11.666666666666666,1.35,3.375,6.720000000000001
Zambia,ZMB,Africa,Low_income,50.3,Protestant,9436231,2007,0.45,9.0,0.04,0.33333333333333337,0.29,0.7249999999999999,0.78
Zimbabwe,ZWE,Africa,Low_income,49.8,,,2007,0.88,17.599999999999998,0.01,0.08333333333333334,0.38,0.95,1.27
Afghanistan,AFG,Eastern Mediterranean,Low_income,50.0,,,2008,0.01,0.19999999999999998,0.0,0.0,0.02,0.049999999999999996,0.03
Angola,AGO,Africa,Lower_middle_income,44.5,,,2008,3.92,78.39999999999999,2.81,23.416666666666668,0.32,0.7999999999999999,7.050000000000001
Albania,ALB,Europe,Lower_middle_income,64.8,Muslim,1587608,2008,2.03,40.599999999999994,1.22,10.166666666666666,2.26,5.6499999999999995,5.51
Andorra,AND,Europe,High_income,71.8,,,2008,3.56,71.2,4.62,38.5,2.84,7.1,11.02
United Arab Emirates,ARE,Eastern Mediterranean,High_income,66.8,,,2008,0.25,5.0,0.13,1.0833333333333335,1.47,3.675,1.85
Argentina,ARG,Americas,Upper_middle_income,66.7,,,2008,3.16,63.2,4.45,37.083333333333336,0.44,1.0999999999999999,8.05
Armenia,ARM,Europe,Lower_middle_income,62.4,Armenian Apostolic,2796519,2008,0.41,8.2,0.23,1.9166666666666667,3.31,8.275,3.95
Antigua and Barbuda,ATG,Americas,High_income,64.1,Anglican,19767,2008,3.0,60.0,1.34,11.166666666666668,3.61,9.024999999999999,7.949999999999999
Australia,AUS,Western Pacific,High_income,72.6,No Religion,6933708,2008,4.69,93.8,3.71,30.916666666666668,1.19,2.9749999999999996,9.59
Austria,AUT,Europe,High_income,70.6,Roman Catholic,5915421,2008,6.4,128.0,3.9,32.5,1.7,4.25,12.0
Azerbaijan,AZE,Europe,Lower_middle_income,63.3,,,2008,0.46,9.2,0.19,1.5833333333333335,0.53,1.325,1.1800000000000002
Burundi,BDI,Africa,Low_income,48.0,Roman Catholic,4941833,2008,1.4,27.999999999999996,0.0,0.0,0.0,0.0,1.4
Belgium,BEL,Europe,High_income,70.5,,,2008,5.04,100.8,3.83,31.916666666666668,1.59,3.975,10.46
Benin,BEN,Africa,Low_income,50.4,,,2008,0.62,12.399999999999999,0.16,1.3333333333333335,0.25,0.625,1.03
Burkina Faso,BFA,Africa,Low_income,50.6,Muslim,8485149,2008,0.46,9.2,0.07,0.5833333333333334,0.13,0.325,0.66
Bangladesh,BGD,South_East Asia,Low_income,60.8,Muslim,111393250,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,BGR,Europe,Upper_middle_income,65.3,Eastern Orthodox,4374135,2008,4.41,88.2,1.73,14.416666666666668,4.8,11.999999999999998,10.940000000000001
